patch_label,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,flip_to_benign
h12.15+h12.5+h12.4,0.078125,-0.65625,-0.734375,-940.0,1,DownloadString,1113.ps1,450__seed_285f5d043e6d__downloadstring_psobject_invoke.ps1,True
h12.15+h12.5+h12.4,3.09375,0.453125,-2.640625,-85.35353535353535,2,DownloadString,1113.ps1,3062__seed_ed17a1e2d507__downloadstring_psobject_invoke.ps1,False
h12.15+h12.5+h12.4,2.515625,0.3125,-2.203125,-87.5776397515528,3,DownloadString,1113.ps1,338__seed_d684039eb859__downloadstring_psobject_invoke.ps1,False
h12.15+h12.5+h12.4,0.046875,-0.609375,-0.65625,-1400.0,4,DownloadString,1113.ps1,3100__seed_c59b1d02106e__downloadstring_psobject_invoke.ps1,True
h12.15+h12.5+h12.4,-0.109375,-0.015625,0.09375,85.71428571428571,5,FromBase64String,1238.ps1,3537__seed_833f6cd11ac6__downloadstring_psobject_invoke.ps1,True
h12.15+h12.5+h12.4,-0.109375,-1.046875,-0.9375,-857.1428571428571,6,FromBase64String,1670.ps1,3537__seed_59fd6d3c0181__downloadstring_psobject_invoke.ps1,True
