ablation_label,base_logit_diff,ablated_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,flip_to_benign
h12.15+h12.5+h12.4+h12.28,0.59375,0.59375,0.0,0.0,1,DownloadString,1113.ps1,3100.ps1,False
h12.15+h12.5+h12.4+h12.28,4.921875,2.875,-2.046875,-41.58730158730159,2,DownloadString,1113.ps1,3062.ps1,False
h12.15+h12.5+h12.4+h12.28,4.5625,2.578125,-1.984375,-43.49315068493151,3,DownloadString,1113.ps1,338.ps1,False
h12.15+h12.5+h12.4+h12.28,1.34375,1.203125,-0.140625,-10.465116279069768,4,DownloadString,1113.ps1,450.ps1,False
h12.15+h12.5+h12.4+h12.28,0.515625,0.4375,-0.078125,-15.151515151515152,5,FromBase64String,1238.ps1,3537.ps1,False
h12.15+h12.5+h12.4+h12.28,0.515625,0.4375,-0.078125,-15.151515151515152,6,FromBase64String,1670.ps1,3537.ps1,False
