pair_idx,layer,neuron,contribution_delta,malicious_contribution,benign_contribution
61,6,1141,0.0011007203720510006,-8.58851708471775e-05,-0.001186605542898178
61,6,10713,0.0010931231081485748,0.001935482956469059,0.0008423598483204842
61,6,9042,0.0010745376348495483,0.0021574050188064575,0.0010828673839569092
61,6,6474,0.0010703515727072954,-0.0003806489985436201,-0.0014510005712509155
61,6,1621,0.001061013899743557,0.0017144996672868729,0.0006534857675433159
61,6,4857,-0.004688246175646782,-0.005636081099510193,-0.000947834923863411
61,6,12651,-0.0022111982107162476,0.0018191039562225342,0.004030302166938782
61,6,6598,-0.0018402235582470894,-0.0011819414794445038,0.0006582820788025856
61,6,2382,-0.0017881128005683422,-0.0031408164650201797,-0.0013527036644518375
61,6,14004,-0.001753455027937889,-0.006880823522806168,-0.0051273684948682785
61,6,13084,-0.0015599856851622462,5.640287417918444e-05,0.0016163885593414307
61,6,12390,-0.0014693289995193481,0.0016650557518005371,0.0031343847513198853
61,6,2017,-0.001425531692802906,0.0017307000234723091,0.003156231716275215
61,6,7032,-0.001415950246155262,0.00042704399675130844,0.0018429942429065704
61,6,5331,-0.0013748006895184517,0.002931625582277775,0.0043064262717962265
61,6,14143,-0.0012544072233140469,-0.00035315053537487984,0.000901256687939167
61,6,8877,-0.0012269108556210995,-0.0019894279539585114,-0.0007625170983374119
61,6,6198,-0.0011858766665682197,-0.0008766055107116699,0.00030927115585654974
61,6,8984,-0.0011349425185471773,-0.0017377473413944244,-0.0006028048228472471
61,6,10522,-0.0011276034638285637,5.6033022701740265e-05,0.001183636486530304
61,6,6401,-0.0010849758982658386,-1.9250655896030366e-06,0.0010830508545041084
61,6,13218,-0.0010734237730503082,0.0002903910353779793,0.0013638148084282875
61,6,2360,-0.001066782744601369,0.00042764353565871716,0.001494426280260086
61,6,13071,-0.0010321978479623795,-0.0027944594621658325,-0.001762261614203453
61,6,5269,-0.0010145739652216434,-0.0007489072158932686,0.00026566674932837486
61,7,8063,0.0018436997197568417,0.0007393644191324711,-0.0011043353006243706
61,7,4529,0.0016612373292446136,-0.002451147884130478,-0.0041123852133750916
61,7,2632,0.0014840355142951012,-0.0008614584803581238,-0.002345493994653225
61,7,1367,0.0014603789895772934,-0.0015322212129831314,-0.002992600202560425
61,7,8850,0.001447649672627449,-0.00026717595756053925,-0.0017148256301879883
61,7,11709,0.0013523409143090248,0.0019434839487075806,0.0005911430343985558
61,7,6056,0.0013476633466780186,0.0018894821405410767,0.0005418187938630581
61,7,13142,0.001308938954025507,0.0015819864347577095,0.00027304748073220253
61,7,679,0.001282716286368668,0.0014007417485117912,0.00011802546214312315
61,7,2899,0.0012545441277325153,-0.0009622876532375813,-0.0022168317809700966
61,7,5059,0.0012399554252624512,0.006361320614814758,0.005121365189552307
61,7,2865,0.0012380160624161363,0.00013055710587650537,-0.0011074589565396309
61,7,11149,0.0012282542884349823,-0.0005748160183429718,-0.001803070306777954
61,7,9500,0.0011974573135375977,0.0022263526916503906,0.001028895378112793
61,7,11672,0.0011785300448536873,0.00027974508702754974,-0.0008987849578261375
61,7,9520,0.0011664028279483318,0.0005321376956999302,-0.0006342651322484016
61,7,778,0.0011545363813638687,0.002713640220463276,0.0015591038390994072
61,7,11122,0.0011493396013975143,0.0005030492320656776,-0.0006462903693318367
61,7,4592,0.0011339876800775528,0.004314618185162544,0.0031806305050849915
61,7,953,0.0011289753019809723,0.003062937408685684,0.001933962106704712
61,7,2717,-0.0025556832551956177,0.002350851893424988,0.0049065351486206055
61,7,1739,-0.0021048635244369507,0.0015858560800552368,0.0036907196044921875
61,7,1715,-0.00200499314814806,-0.0038480982184410095,-0.0018431050702929497
61,7,5925,-0.0018528252840042114,-0.004696812480688095,-0.0028439871966838837
61,7,3995,-0.0017879195511341095,-0.008392006158828735,-0.006604086607694626
61,7,2975,-0.0015564989298582077,0.000921810045838356,0.0024783089756965637
61,7,2225,-0.0015091754030436277,0.00040309526957571507,0.0019122706726193428
61,7,1111,-0.0013839947059750557,0.0005303481593728065,0.0019143428653478622
61,7,7635,-0.0012899646535515785,-0.0025726482272148132,-0.0012826835736632347
61,7,7417,-0.001269020140171051,0.00026402994990348816,0.0015330500900745392
61,7,60,-0.001262822188436985,-0.0022706203162670135,-0.0010077981278300285
61,7,5194,-0.0012561790645122528,-0.0010696607641875744,0.00018651830032467842
61,7,6610,-0.0012407302856445312,0.005025926977396011,0.006266657263040543
61,7,10682,-0.0012385770678520203,0.006906721740961075,0.008145298808813095
61,7,9480,-0.0012004852760583162,-0.0011578593403100967,4.262596485204995e-05
61,7,9392,-0.0011842455714941025,0.0003947485238313675,0.00157899409532547
61,7,7148,-0.0011744017247110605,-0.0009675314649939537,0.00020687025971710682
61,7,1146,-0.0011737830936908722,-0.0032910220324993134,-0.002117238938808441
61,7,8852,-0.0011737421154975891,0.003885693848133087,0.005059435963630676
61,7,9269,-0.0011541751446202397,-0.0014164196327328682,-0.00026224448811262846
61,8,6951,0.0024716202169656754,0.007041528820991516,0.004569908604025841
61,8,3891,0.002251724014058709,0.002313917502760887,6.219343049451709e-05
61,8,3610,0.00198928639292717,0.0009047165513038635,-0.0010845698416233063
61,8,2383,0.0018826662562787533,-0.0004212767817080021,-0.0023039430379867554
61,8,1407,0.0018144950736314058,1.186430745292455e-05,-0.0018026307225227356
61,8,6659,0.0014702915214002132,-0.0019321930594742298,-0.003402484580874443
61,8,5710,0.001467028632760048,-0.0013380590826272964,-0.0028050877153873444
61,8,4829,0.0014468841254711151,0.0008206665515899658,-0.0006262175738811493
61,8,3995,0.001415657694451511,0.0015356456860899925,0.00011998799163848162
61,8,12458,0.0013780798763036728,0.0043776556849479675,0.0029995758086442947
61,8,4271,0.0013441406190395355,0.0028594769537448883,0.0015153363347053528
61,8,12727,0.001311293337494135,0.0010535120964050293,-0.0002577812410891056
61,8,9066,0.0012451540678739548,0.0018756948411464691,0.0006305407732725143
61,8,4744,0.0012362878769636154,0.0007901601493358612,-0.0004461277276277542
61,8,11669,0.001209709793329239,-0.00015781447291374207,-0.001367524266242981
61,8,10967,0.0012062981259077787,0.00095790671184659,-0.0002483914140611887
61,8,9244,0.0012039514258503914,0.000714221503585577,-0.0004897299222648144
61,8,5288,0.0011831670999526978,0.0034638773649930954,0.0022807102650403976
61,8,13226,0.0011521726846694946,-0.0030036121606826782,-0.004155784845352173
61,8,8729,0.0011351187713444233,-0.0005762255750596523,-0.0017113443464040756
61,8,1736,-0.0031153932213783264,0.00017830717843025923,0.0032937005162239075
61,8,4326,-0.002868538722395897,-0.0001414027065038681,0.002727136015892029
61,8,14245,-0.0026046158745884895,-0.0003505544736981392,0.0022540614008903503
61,8,11908,-0.0022887601517140865,-0.0003529363311827183,0.0019358238205313683
61,8,9245,-0.0021477937698364258,-0.005184948444366455,-0.0030371546745300293
61,8,1960,-0.0018055140972137451,-0.0034093260765075684,-0.0016038119792938232
61,8,5860,-0.0016173478215932846,-0.001010887324810028,0.0006064604967832565
61,8,62,-0.0015642642974853516,-0.0037803053855895996,-0.002216041088104248
61,8,12650,-0.001444830559194088,0.00023238826543092728,0.0016772188246250153
61,8,11433,-0.0014020726084709167,-0.002816498279571533,-0.0014144256711006165
61,8,12866,-0.0013499639462679625,-0.0010256292298436165,0.00032433471642434597
61,8,418,-0.0013332227244973183,-0.00017249677330255508,0.0011607259511947632
61,8,13668,-0.0013309996575117111,-0.0027384329587221146,-0.0014074333012104034
