layer,head,pair_count,mean_benign_projection,mean_malicious_projection,mean_delta_projection,max_delta_projection,min_delta_projection,positive_delta_frac
12,15,3,-0.0338592529296875,0.06878662109375,0.1026458740234375,0.106414794921875,0.0995025634765625,1.0
12,9,3,-0.18782552083333334,-0.1326904296875,0.055135091145833336,0.0604248046875,0.0517578125,1.0
12,24,3,-0.05438232421875,0.0005006790161132812,0.05488300323486328,0.07392597198486328,0.04310321807861328,1.0
8,7,3,-0.009667078653971354,0.04364013671875,0.05330721537272135,0.059173583984375,0.04253578186035156,1.0
12,2,3,-0.04278564453125,0.006038665771484375,0.048824310302734375,0.060573577880859375,0.039180755615234375,1.0
