layer,head,pair_count,mean_benign_projection,mean_malicious_projection,mean_delta_projection,max_delta_projection,min_delta_projection,positive_delta_frac
12,15,3,-0.0338592529296875,0.06927490234375,0.1031341552734375,0.106903076171875,0.0999908447265625,1.0
8,7,3,-0.009667078653971354,0.049957275390625,0.05962435404459635,0.06549072265625,0.04885292053222656,1.0
12,9,3,-0.18782552083333334,-0.1297607421875,0.058064778645833336,0.0633544921875,0.0546875,1.0
12,2,3,-0.04278564453125,0.01079559326171875,0.05358123779296875,0.06533050537109375,0.04393768310546875,1.0
12,24,3,-0.05438232421875,-0.0025844573974609375,0.05179786682128906,0.07084083557128906,0.04001808166503906,1.0
