pair_idx,layer,neuron,contribution_delta,malicious_contribution,benign_contribution
61,8,12441,-0.0011688647791743279,-0.0010542701929807663,0.00011459458619356155
61,8,3949,-0.0011398759670555592,-0.0004164990969002247,0.0007233768701553345
61,8,4659,-0.00113385496661067,0.0001661977730691433,0.0013000527396798134
61,8,1960,-0.0011331737041473389,-0.002736985683441162,-0.0016038119792938232
61,9,9626,0.003624051809310913,0.007664993405342102,0.004040941596031189
61,9,11223,0.003241097554564476,0.005710188299417496,0.0024690907448530197
61,9,9142,0.0027158036828041077,0.004607006907463074,0.001891203224658966
61,9,4683,0.0020621935836970806,0.0024249255657196045,0.0003627319820225239
61,9,3505,0.002000071108341217,0.003054402768611908,0.001054331660270691
61,9,12464,0.0017680884338915348,0.0017989575862884521,3.086915239691734e-05
61,9,6689,0.001669355551712215,8.625432383269072e-05,-0.0015831012278795242
61,9,967,0.0015883066225796938,0.0018936395645141602,0.00030533294193446636
61,9,11187,0.001404913142323494,-0.0022904109209775925,-0.0036953240633010864
61,9,10839,0.0013846438378095627,0.0030170660465955734,0.0016324222087860107
61,9,7831,0.0012649716809391975,0.002301190048456192,0.0010362183675169945
61,9,10836,0.0012451261281967163,0.00377616286277771,0.0025310367345809937
61,9,12518,0.0012219753116369247,1.3885131920687854e-05,-0.0012080902233719826
61,9,4908,0.0012096744030714035,-0.0021026888862252235,-0.003312363289296627
61,9,10679,0.001208665780723095,0.0010475516319274902,-0.0001611141487956047
61,9,7140,0.001162482425570488,0.002937762066721916,0.0017752796411514282
61,9,13507,0.0011236034333705902,0.0019764751195907593,0.0008528716862201691
61,9,8399,0.0011153076775372028,0.0020021293312311172,0.0008868216536939144
61,9,6321,0.001067953184247017,-0.0010121800005435944,-0.0020801331847906113
61,9,3791,0.0010665818117558956,-0.00037218304350972176,-0.0014387648552656174
61,9,2134,-0.0025048479437828064,0.004255548119544983,0.006760396063327789
61,9,11476,-0.0024622008204460144,0.0036933012306690216,0.006155502051115036
61,9,8598,-0.002231767401099205,0.0005661603063344955,0.0027979277074337006
61,9,10517,-0.0017884369008243084,-0.0036020250990986824,-0.001813588198274374
61,9,6806,-0.0017538412939757109,-5.013006739318371e-05,0.0017037112265825272
61,9,4885,-0.0016825210768729448,-0.002254587598145008,-0.0005720665212720633
61,9,8656,-0.0016498714685440063,0.009375616908073425,0.011025488376617432
61,9,7414,-0.0016330252401530743,-0.002138642594218254,-0.0005056173540651798
61,9,10422,-0.0016088783740997314,-0.00015561282634735107,0.0014532655477523804
61,9,4127,-0.0014144964516162872,0.0018598772585391998,0.003274373710155487
61,9,5487,-0.001395251601934433,-0.002655407413840294,-0.001260155811905861
61,9,9511,-0.0013941433280706406,-0.0034477096050977707,-0.00205356627702713
61,9,10377,-0.001392886508256197,-0.0025500962510704994,-0.0011572097428143024
61,9,12935,-0.0013844389468431473,-0.005941411480307579,-0.004556972533464432
61,9,5827,-0.0013700732961297035,-0.00025276560336351395,0.0011173076927661896
61,9,8617,-0.0013566836714744568,0.002292327582836151,0.003649011254310608
61,9,6881,-0.0013563926331698895,0.0001810048706829548,0.0015373975038528442
61,9,11363,-0.0013554487377405167,0.0029430650174617767,0.004298513755202293
61,9,13600,-0.0012883851304650307,0.0006890380755066872,0.001977423205971718
61,9,13113,-0.0012489333748817444,0.0014778375625610352,0.0027267709374427795
61,10,5914,0.0024292059242725372,0.0013217143714427948,-0.0011074915528297424
61,10,12004,0.0021318206563591957,-0.0024629058316349983,-0.004594726487994194
61,10,9602,0.001991868019104004,-0.0006806887686252594,-0.0026725567877292633
61,10,11678,0.001955895684659481,0.0022492418065667152,0.000293346238322556
61,10,7496,0.0018482394516468048,0.00017157569527626038,-0.0016766637563705444
61,10,2188,0.0016153212636709213,-0.0013360977172851562,-0.0029514189809560776
61,10,13623,0.0015058452263474464,0.0029751956462860107,0.0014693504199385643
61,10,11718,0.0014275796711444855,0.0013759657740592957,-5.161389708518982e-05
61,10,9448,0.0012924140319228172,0.00035087112337350845,-0.0009415429085493088
61,10,5586,0.0012831762433052063,0.0022484958171844482,0.0009653195738792419
61,10,12383,0.0012258226051926613,-0.002269262447953224,-0.0034950850531458855
61,10,3204,0.001214146614074707,-0.002002716064453125,-0.003216862678527832
61,10,5268,0.0011801111977547407,0.00022696121595799923,-0.0009531499817967415
61,10,1545,0.001170069444924593,-0.0008332752622663975,-0.0020033447071909904
61,10,495,0.0011658873409032822,0.0011859983205795288,2.0110979676246643e-05
61,10,8446,0.0011598952114582062,-0.0018307231366634369,-0.002990618348121643
61,10,7777,0.0011376545298844576,0.0019092769362032413,0.0007716224063187838
61,10,4959,0.0011334056034684181,0.000648031709715724,-0.00048537389375269413
61,10,7852,0.001108802855014801,-0.0026520341634750366,-0.0037608370184898376
61,10,9032,0.0010848452802747488,0.0009071663953363895,-0.00017767888493835926
61,10,1970,-0.005120616406202316,-0.012109130620956421,-0.006988514214754105
61,10,3454,-0.002749575302004814,0.0011499710381031036,0.003899546340107918
61,10,10979,-0.0025274306535720825,-0.0037364065647125244,-0.001208975911140442
61,10,7479,-0.002102181315422058,-0.002853870391845703,-0.000751689076423645
61,10,1801,-0.0018664614763110876,3.283302066847682e-05,0.0018992945551872253
61,10,3200,-0.00168932368978858,-0.001250971108675003,0.0004383525811135769
61,10,6775,-0.0016804970800876617,0.0025268197059631348,0.0042073167860507965
61,10,8474,-0.001567542552947998,-0.0007489160634577274,0.0008186264894902706
61,10,667,-0.0014757608296349645,-0.0013659130781888962,0.00010984775144606829
61,10,5997,-0.0014738882891833782,-0.0028964513912796974,-0.0014225631020963192
61,10,12637,-0.0013865679502487183,-0.003371134400367737,-0.0019845664501190186
61,10,13093,-0.001378171844407916,-1.6258818504866213e-06,0.001376545988023281
61,10,12021,-0.0013540030922740698,-0.0005501061677932739,0.0008038969244807959
61,10,1952,-0.0013435883447527885,0.0004450371488928795,0.001788625493645668
61,10,13936,-0.0013168388977646828,-0.0005862303078174591,0.0007306085899472237
61,10,1566,-0.0013004019856452942,-0.0021902471780776978,-0.0008898451924324036
61,10,5823,-0.0012879488058388233,-0.0010269898921251297,0.0002609589137136936
61,10,659,-0.0012685826513916254,-7.592170732095838e-05,0.001192661002278328
61,10,5762,-0.0012564361095428467,-0.0037537142634391785,-0.002497278153896332
61,10,14302,-0.0012451318325474858,-0.000431215506978333,0.0008139163255691528
61,11,6339,0.0032329559326171875,0.013449601829051971,0.010216645896434784
61,11,3163,0.0029772240668535233,0.005231453105807304,0.002254229038953781
61,11,12372,0.0028578564524650574,0.006014294922351837,0.00315643846988678
61,11,406,0.0024238601326942444,-0.005469109863042831,-0.007892969995737076
61,11,9771,0.0023641325533390045,0.0034487396478652954,0.001084607094526291
61,11,2139,0.0018915999680757523,0.0063965655863285065,0.004504965618252754
61,11,4240,0.0017314376309514046,0.0028719957917928696,0.001140558160841465
61,11,6456,0.0017062826082110405,0.002900606021285057,0.0011943234130740166
61,11,5716,0.0016678986139595509,0.0022225994616746902,0.0005547008477151394
61,11,728,0.0016264677979052067,-0.0005470938049256802,-0.002173561602830887
61,11,10816,0.0016135163605213165,0.0017374753952026367,0.0001239590346813202
61,11,11540,0.0015285015106201172,0.002556324005126953,0.001027822494506836
61,11,11889,0.0015221908688545227,0.012670926749706268,0.011148735880851746
61,11,4260,0.0014778794720768929,-0.0007596267387270927,-0.0022375062108039856
61,11,3169,0.001439558109268546,0.0013635260984301567,-7.60320108383894e-05
61,11,6793,0.0013982243835926056,-0.0011842884123325348,-0.0025825127959251404
61,11,4316,0.001387281809002161,0.0021792370826005936,0.0007919552735984325
61,11,12490,0.0013649540487676859,0.0011880695819854736,-0.00017688446678221226
61,11,8180,0.00134943425655365,0.006168842315673828,0.004819408059120178
61,11,9785,0.0013435538858175278,0.002712007611989975,0.0013684537261724472
61,11,10881,-0.002230340614914894,-0.004769973456859589,-0.0025396328419446945
61,11,11902,-0.0022170022130012512,-0.019016258418560028,-0.016799256205558777
61,11,13364,-0.0021784789860248566,-0.0048183873295784,-0.002639908343553543
61,11,2041,-0.002154931426048279,0.005236715078353882,0.007391646504402161
61,11,5587,-0.002115558832883835,0.005307454615831375,0.00742301344871521
61,11,11159,-0.001921248622238636,-0.0024099089205265045,-0.0004886602982878685
61,11,13746,-0.001826561987400055,-0.00605364516377449,-0.004227083176374435
61,11,1742,-0.0017976947128772736,-0.0023692846298217773,-0.0005715899169445038
61,11,2753,-0.0016564540565013885,-0.0046209171414375305,-0.002964463084936142
61,11,8490,-0.0015466706827282906,-0.003604503348469734,-0.0020578326657414436
61,11,8145,-0.0014679506421089172,0.003332868218421936,0.004800818860530853
61,11,14202,-0.0014418920036405325,0.0005086699966341257,0.0019505620002746582
61,11,8807,-0.0014331284910440445,-0.00267946720123291,-0.0012463387101888657
61,11,10501,-0.00140313059091568,0.0008029025048017502,0.00220603309571743
61,11,4207,-0.0013671405613422394,0.0023636221885681152,0.0037307627499103546
61,11,1198,-0.0013544736430048943,-0.0017709285020828247,-0.00041645485907793045
61,11,1245,-0.0013521090149879456,-0.0024521630257368088,-0.0011000540107488632
61,11,8694,-0.0013077445328235626,-0.005266051739454269,-0.003958307206630707
61,11,2951,-0.0012819342082366347,-0.0010197926312685013,0.00026214157696813345
61,11,11720,-0.0012591248378157616,-0.0017116079106926918,-0.00045248307287693024
61,12,3729,0.002900920808315277,-0.006129272282123566,-0.009030193090438843
61,12,5021,0.002165531739592552,0.004092831164598465,0.0019272994250059128
61,12,4597,0.002034515608102083,0.0022883061319589615,0.0002537906402722001
61,12,2413,0.0019077295437455177,0.0030271410942077637,0.001119411550462246
61,12,9446,0.0016109086573123932,0.002097897231578827,0.0004869885742664337
61,12,9352,0.0015751030296087265,0.0010231994092464447,-0.0005519036203622818
61,12,12177,0.0015435963869094849,-0.00883219763636589,-0.010375794023275375
61,12,9108,0.0015275850892066956,-0.012081809341907501,-0.013609394431114197
61,12,10660,0.0015252530574798584,-0.0035940706729888916,-0.00511932373046875
61,12,3654,0.0014980100095272064,-0.006490059196949005,-0.007988069206476212
61,12,8314,0.0014905817806720734,0.0008556526154279709,-0.0006349291652441025
61,12,10461,0.0014395255129784346,0.0011713150888681412,-0.0002682104241102934
61,12,4498,0.0014174492098391056,-0.00028741685673594475,-0.0017048660665750504
61,12,155,0.0014045819407328963,0.0016704732552170753,0.000265891314484179
61,12,7557,0.0014043375849723816,0.004381690174341202,0.00297735258936882
61,12,9320,0.001396616455167532,0.0001946515403687954,-0.0012019649147987366
61,12,13774,0.001328437589108944,-0.001001458615064621,-0.002329896204173565
61,12,6219,0.001308497041463852,-0.0022576041519641876,-0.0035661011934280396
61,12,2303,0.0012990143150091171,-0.0011627357453107834,-0.0024617500603199005
61,12,2796,0.001253706868737936,4.611210897564888e-05,-0.0012075947597622871
61,12,11962,-0.00291452556848526,0.00419018417596817,0.00710470974445343
61,12,7839,-0.002316725440323353,-0.0034517236053943634,-0.0011349981650710106
61,12,11853,-0.0020739035680890083,-0.0027799783274531364,-0.0007060747593641281
61,12,10907,-0.002004081616178155,-0.0029055215418338776,-0.0009014399256557226
61,12,442,-0.001994821708649397,-0.0027444027364253998,-0.0007495810277760029
61,12,2672,-0.0018199384212493896,-0.0046051740646362305,-0.002785235643386841
61,12,1842,-0.0017077894881367683,-0.004465244710445404,-0.0027574552223086357
61,12,4546,-0.0016664005815982819,-0.004473075270652771,-0.002806674689054489
61,12,7929,-0.001629962702281773,-0.0018398333340883255,-0.0002098706318065524
61,12,7272,-0.0015418441034853458,-0.0014406233094632626,0.0001012208522297442
61,12,3815,-0.001533742994070053,-0.006025262176990509,-0.004491519182920456
61,12,2217,-0.0015172958374023438,-0.0010937601327896118,0.00042353570461273193
61,12,13766,-0.0014567282050848007,0.0034640729427337646,0.004920801147818565
61,12,7420,-0.0014433078467845917,-0.003267042338848114,-0.0018237344920635223
61,12,2220,-0.0014025820419192314,-0.0034824199974536896,-0.002079837955534458
61,12,9895,-0.001374505925923586,0.00024531083181500435,0.0016198167577385902
61,12,853,-0.001337354420684278,0.0001979541266337037,0.0015353085473179817
61,12,844,-0.0013356758281588554,-0.0018687872216105461,-0.0005331113934516907
61,12,5275,-0.0013176575303077698,0.00526689738035202,0.00658455491065979
61,12,1062,-0.0012858901172876358,0.0038003604859113693,0.005086250603199005
62,0,13487,0.0005742711946368217,-0.0005602040328085423,-0.001134475227445364
62,0,2540,0.0005139758577570319,-5.224125925451517e-05,-0.0005662171170115471
62,0,10931,0.00043287593871355057,-0.00043889228254556656,-0.0008717682212591171
62,0,7356,0.00029472867026925087,-0.00041491584852337837,-0.0007096445187926292
62,0,1068,0.00027809111634269357,-7.698818808421493e-05,-0.0003550793044269085
62,0,7183,0.00026636524125933647,-0.0003179023042321205,-0.000584267545491457
62,0,6574,0.00023461811360903084,4.544170224107802e-05,-0.00018917641136795282
62,0,8523,0.00023246428463608027,3.435125108808279e-05,-0.00019811303354799747
62,0,3101,0.00023007570416666567,-2.9988441383466125e-05,-0.0002600641455501318
62,0,3325,0.00022444012574851513,3.440375439822674e-05,-0.0001900363713502884
62,0,5457,0.00022136772167868912,4.11061046179384e-05,-0.00018026161706075072
62,0,3393,0.00021672785806003958,3.559231117833406e-05,-0.00018113554688170552
62,0,2898,0.00021666695829480886,6.11237483099103e-05,-0.00015554320998489857
62,0,3896,0.00020572543144226074,0.0008541122078895569,0.0006483867764472961
62,0,7125,0.00020310282707214355,-0.0004779398441314697,-0.0006810426712036133
62,0,3247,0.00019246526062488556,-0.0005543287843465805,-0.0007467940449714661
62,0,5917,0.0001813152339309454,0.00023991521447896957,5.859998054802418e-05
62,0,348,0.00017396081238985062,-0.0003705006092786789,-0.0005444614216685295
62,0,12289,0.00017197034321725368,-0.00020550074987113476,-0.00037747109308838844
62,0,744,0.00016854930436238647,-0.0002080682315863669,-0.00037661753594875336
62,0,10566,-0.0007416749722324312,1.759320730343461e-05,0.0007592681795358658
62,0,6515,-0.00040128774708136916,-2.4033186491578817e-05,0.00037725456058979034
62,0,11112,-0.00036658928729593754,0.0003761837724596262,0.0007427730597555637
62,0,1822,-0.00031143869273364544,-0.00015181093476712704,0.0001596277579665184
62,0,10898,-0.00027510267682373524,0.00024045794270932674,0.000515560619533062
62,0,5853,-0.00027437868993729353,0.00016878184396773577,0.0004431605339050293
62,0,258,-0.00024822342675179243,0.0003130593104287982,0.0005612827371805906
62,0,8986,-0.00023680273443460464,0.00010064896196126938,0.000337451696395874
62,0,11795,-0.00021846662275493145,0.0003652444574981928,0.0005837110802531242
62,0,4478,-0.00021545682102441788,0.0003235240001231432,0.0005389808211475611
62,0,12406,-0.00021049787756055593,-4.825147334486246e-05,0.00016224640421569347
62,0,7369,-0.00019583199173212051,0.0003424566239118576,0.0005382886156439781
62,0,11579,-0.00016678706742823124,-0.00023539329413324594,-6.86062267050147e-05
62,0,5791,-0.00016467436216771603,0.00023572216741740704,0.00040039652958512306
62,0,4533,-0.00016210776811931282,-2.436702197883278e-05,0.00013774074614048004
62,0,3041,-0.00015563578926958144,8.977411198429763e-05,0.00024540990125387907
62,0,10416,-0.00015168357640504837,0.00018009869381785393,0.0003317822702229023
62,0,10728,-0.00015125563368201256,-0.00035475846379995346,-0.0002035028301179409
62,0,9348,-0.00014844792895019054,-0.00012322701513767242,2.522091381251812e-05
62,0,13697,-0.00014190853107720613,-1.0767897038022056e-05,0.00013114063767716289
62,1,9410,0.0004895313177257776,-0.0002932834904640913,-0.0007828148081898689
62,1,255,0.0003815777599811554,0.0014214329421520233,0.001039855182170868
62,1,4301,0.000379874836653471,-0.0005736364983022213,-0.0009535113349556923
62,1,9267,0.0003708740696310997,-0.0013368716463446617,-0.0017077457159757614
62,1,11675,0.00036223744973540306,0.0007387683726847172,0.0003765309229493141
62,1,5966,0.00035891076549887657,-0.000640875194221735,-0.0009997859597206116
62,1,5091,0.0003521018661558628,9.87546518445015e-05,-0.0002533472143113613
62,1,6720,0.0003104172646999359,0.0007904320955276489,0.000480014830827713
62,1,8090,0.0003010854125022888,0.0011257976293563843,0.0008247122168540955
62,1,6935,0.00030099600553512573,0.0012029241770505905,0.0009019281715154648
62,1,1793,0.0002912641502916813,4.70608938485384e-05,-0.0002442032564431429
62,1,12447,0.0002700565382838249,-0.0010463632643222809,-0.0013164198026061058
62,1,7598,0.00025827810168266296,0.006784524768590927,0.006526246666908264
62,1,1950,0.0002530505880713463,0.0004771910607814789,0.0002241404727101326
62,1,7143,0.00024908222258090973,0.00045457505621016026,0.00020549283362925053
62,1,6892,0.0002350611612200737,-0.0002510426566004753,-0.000486103817820549
62,1,7781,0.00022455817088484764,-0.00013121170923113823,-0.00035576988011598587
62,1,8888,0.00022432254627346992,-0.0002134297974407673,-0.0004377523437142372
62,1,14269,0.00021556834690272808,-0.00035731191746890545,-0.0005728802643716335
62,1,4286,0.00021463900338858366,0.00015595112927258015,-5.868787411600351e-05
62,1,4895,-0.0015395879745483398,-0.015258416533470154,-0.013718828558921814
62,1,14040,-0.0008878861553966999,0.0008630617521703243,0.0017509479075670242
62,1,1522,-0.0004443526268005371,0.0003936588764190674,0.0008380115032196045
62,1,13089,-0.00038006342947483063,0.0014963699504733086,0.0018764333799481392
62,1,3878,-0.00036993250250816345,-0.0016307467594742775,-0.001260814256966114
62,1,7857,-0.0003579724580049515,-0.0011614710092544556,-0.0008034985512495041
62,1,12819,-0.000308062881231308,0.0004246272146701813,0.0007326900959014893
62,1,5344,-0.0003040861338376999,-0.0007817670702934265,-0.0004776809364557266
62,1,6073,-0.0002986402250826359,-0.0010736994445323944,-0.0007750592194497585
62,1,6758,-0.0002866433933377266,0.0005385291296988726,0.0008251725230365992
62,1,11149,-0.000286497815977782,0.00013949075946584344,0.00042598857544362545
62,1,6636,-0.0002836352214217186,0.0001185322180390358,0.0004021674394607544
62,1,6434,-0.00026930542662739754,-0.0008865674026310444,-0.0006172619760036469
62,1,11399,-0.0002615258563309908,0.00021647196263074875,0.00047799781896173954
62,1,2215,-0.0002603331522550434,4.0132181311491877e-07,0.0002607344649732113
62,1,9578,-0.0002576080150902271,8.922116830945015e-05,0.0003468291833996773
62,1,9334,-0.00025650509633123875,-0.0007501873187720776,-0.0004936822224408388
62,1,4540,-0.000254996120929718,-0.0004934174939990044,-0.00023842137306928635
62,1,10770,-0.0002519523841328919,-0.0004277055850252509,-0.00017575320089235902
62,1,9626,-0.00025051122065633535,0.00012953707482665777,0.0003800482954829931
62,2,8918,0.000858069397509098,-0.0010217847302556038,-0.0018798541277647018
62,2,11217,0.0007408364326693118,0.0008218288421630859,8.099240949377418e-05
62,2,3666,0.0005755852907896042,0.0015504257753491402,0.000974840484559536
62,2,5644,0.0005601220764219761,-0.0006350087933242321,-0.0011951308697462082
62,2,13567,0.0005088499747216702,-0.000248961616307497,-0.0007578115910291672
62,2,4256,0.000500828493386507,0.00025172531604766846,-0.0002491031773388386
62,2,10776,0.000494237057864666,0.0013363314792513847,0.0008420944213867188
62,2,6217,0.00048803631216287613,0.0014851614832878113,0.0009971251711249352
62,2,9943,0.0004172019544057548,0.00031545059755444527,-0.00010175135685130954
62,2,4497,0.0004060682840645313,0.00033973483368754387,-6.633345037698746e-05
62,2,5470,0.0003961161710321903,-0.0005192586686462164,-0.0009153748396784067
62,2,3885,0.0003904739860445261,-0.00013846834190189838,-0.0005289423279464245
62,2,9277,0.0003891121596097946,-0.0005745161324739456,-0.0009636282920837402
62,2,7043,0.00038736057467758656,0.000783674418926239,0.00039631384424865246
62,2,14180,0.0003864644095301628,-0.0007898686453700066,-0.0011763330549001694
62,2,4465,0.00038625707384198904,9.585672523826361e-05,-0.00029040034860372543
62,2,11211,0.0003824417944997549,0.0006051454693078995,0.00022270367480814457
62,2,2765,0.0003661185037344694,0.000574867706745863,0.00020874920301139355
62,2,12961,0.0003608294064179063,0.00042892154306173325,6.809213664382696e-05
62,2,3573,0.000360152218490839,-0.0005703596398234367,-0.0009305118583142757
62,2,6219,-0.0009618455078452826,-0.001179221086204052,-0.00021737557835876942
62,2,7332,-0.0008990094065666199,-0.0025760605931282043,-0.0016770511865615845
62,2,13761,-0.0008306249510496855,-0.0005031740292906761,0.00032745092175900936
62,2,10474,-0.0006882380694150925,0.002136044204235077,0.0028242822736501694
62,2,10385,-0.0006307271542027593,0.00023584754671901464,0.0008665747009217739
62,2,10324,-0.0005972422659397125,0.0013858787715435028,0.0019831210374832153
62,2,94,-0.0005530603229999542,-0.0010841265320777893,-0.0005310662090778351
62,2,4313,-0.0005410462617874146,-0.006705109030008316,-0.0061640627682209015
62,2,10007,-0.0005077034002169967,-0.0006792903877794743,-0.0001715869875624776
62,2,13135,-0.0005041526164859533,-0.0002661847975105047,0.0002379678189754486
62,2,3265,-0.0004669884219765663,-0.001575106754899025,-0.0011081183329224586
62,2,7527,-0.000459971372038126,-0.0010387413203716278,-0.0005787699483335018
62,2,11180,-0.0004127441206946969,-0.0007118855137377977,-0.00029914139304310083
62,2,11298,-0.0003899051807820797,0.0003388174809515476,0.0007287226617336273
62,2,9374,-0.0003895205445587635,0.0005273628048598766,0.0009168833494186401
62,2,2333,-0.00038062408566474915,-0.0007661953568458557,-0.00038557127118110657
62,2,4218,-0.0003796207602135837,-0.0001389693352393806,0.0002406514249742031
62,2,2798,-0.000372051727026701,-0.0001985211856663227,0.00017353054136037827
62,2,6397,-0.00037093571154400706,-0.0005208835937082767,-0.00014994788216426969
62,2,7919,-0.0003666803240776062,-0.0005877017974853516,-0.00022102147340774536
62,3,10777,0.0013625146821141243,0.00021781492978334427,-0.00114469975233078
62,3,9480,0.001200593076646328,0.0026830360293388367,0.0014824429526925087
62,3,8315,0.0010699122212827206,0.0008405037224292755,-0.00022940849885344505
62,3,13551,0.0010541677474975586,0.0060427188873291016,0.004988551139831543
62,3,8982,0.0010088840499520302,-0.001309276558458805,-0.0023181606084108353
62,3,7114,0.0009034024551510811,-0.0013170083984732628,-0.002220410853624344
62,3,12874,0.0008974224328994751,0.0019017979502677917,0.0010043755173683167
62,3,7870,0.000791928730905056,0.0010845698416233063,0.0002926411107182503
62,3,3515,0.0007483996450901031,0.0011000856757164001,0.000351686030626297
62,3,11868,0.0007408931851387024,-0.000922713428735733,-0.0016636066138744354
62,3,12398,0.0007214031647890806,0.0007005222141742706,-2.088095061480999e-05
62,3,4435,0.0007177283987402916,-0.0005629411898553371,-0.0012806695885956287
62,3,13335,0.0007014069706201553,-0.0017932523041963577,-0.002494659274816513
62,3,6056,0.0006811372004449368,0.0018609026446938515,0.0011797654442489147
62,3,4272,0.0006732288748025894,-0.0006607230752706528,-0.0013339519500732422
62,3,5672,0.000641524326056242,0.00020755198784172535,-0.00043397233821451664
62,3,4642,0.0006273003527894616,0.0007389029487967491,0.0001116025960072875
62,3,2216,0.0006053746910765767,0.0008829622529447079,0.00027758756186813116
62,3,5573,0.0005830556037835777,0.0006071720272302628,2.4116423446685076e-05
62,3,3813,0.0005645977798849344,0.00035478314384818077,-0.00020981463603675365
62,3,12402,-0.0015485463663935661,-0.0026081716641783714,-0.0010596252977848053
62,3,8880,-0.0015258709900081158,0.0016316506080329418,0.0031575215980410576
62,3,381,-0.0012407060712575912,-0.0044987015426158905,-0.0032579954713582993
62,3,2189,-0.0009550471440888941,-0.001134930644184351,-0.00017988350009545684
62,3,48,-0.0008532715728506446,-0.0007016230374574661,0.00015164853539317846
62,3,14203,-0.0008264007046818733,0.000660342164337635,0.0014867428690195084
62,3,13500,-0.0007564353290945292,-0.0011238176375627518,-0.0003673823084682226
62,3,6434,-0.0007371464744210243,-0.0012536393478512764,-0.0005164928734302521
62,3,3546,-0.0007264930754899979,-0.0012108217924833298,-0.0004843287169933319
62,3,10261,-0.0006627906113862991,0.0012380629777908325,0.0019008535891771317
62,3,14319,-0.0006239861249923706,0.00036877579987049103,0.0009927619248628616
62,3,8041,-0.000597931444644928,0.0016604717820882797,0.0022584032267332077
62,3,6459,-0.0005977066466584802,-0.0006742111872881651,-7.650451152585447e-05
62,3,5071,-0.0005954315420240164,0.0005567262414842844,0.0011521577835083008
62,3,4762,-0.000584889785386622,-0.00016809615772217512,0.00041679362766444683
62,3,623,-0.0005836831405758858,0.0009561190381646156,0.0015398021787405014
62,3,5020,-0.0005770446732640266,0.000462166965007782,0.0010392116382718086
62,3,5205,-0.0005673728883266449,-0.0014092810451984406,-0.0008419081568717957
62,3,4727,-0.0005649575032293797,-8.107142639346421e-05,0.0004838861059397459
62,3,9917,-0.0005642697215080261,-0.0011119432747364044,-0.0005476735532283783
62,4,10307,0.00236348994076252,0.0016059447079896927,-0.0007575452327728271
62,4,6825,0.0020813103765249252,0.0016434816643595695,-0.0004378287121653557
62,4,155,0.0012751724570989609,-0.001054292544722557,-0.002329465001821518
62,4,2969,0.0012734653428196907,0.0023967521265149117,0.001123286783695221
62,4,6513,0.0011976314708590508,0.0005135731771588326,-0.0006840582937002182
62,4,6256,0.001150104682892561,0.001974622718989849,0.0008245180360972881
62,4,6892,0.001062043011188507,-0.0004446003586053848,-0.001506643369793892
62,4,2621,0.0009444504976272583,-0.0003589550033211708,-0.001303405500948429
62,4,7222,0.0009414631640538573,0.0011084433645009995,0.00016698020044714212
62,4,2391,0.0008961930871009827,0.0017178058624267578,0.0008216127753257751
62,4,1023,0.0008828169666230679,0.00035619502887129784,-0.00052662193775177
62,4,1830,0.0008557962719351053,-4.1862716898322105e-05,-0.0008976589888334274
62,4,1731,0.000851751770824194,0.0014484813436865807,0.0005967295728623867
62,4,6747,0.0008443044498562813,0.0010902099311351776,0.00024590548127889633
62,4,673,0.0008088034810498357,-5.595560651272535e-05,-0.000864759087562561
62,4,1721,0.0007909750565886497,-0.0007576318457722664,-0.0015486069023609161
62,4,6031,0.0007829440874047577,0.0006782454438507557,-0.00010469864355400205
62,4,12816,0.0007695362437516451,-0.0004649979528039694,-0.0012345341965556145
62,4,625,0.0007693357765674591,-0.00030511245131492615,-0.0010744482278823853
62,4,11874,0.0007657799869775772,-0.0017888378351926804,-0.0025546178221702576
62,4,2421,-0.0012291017919778824,0.0011519752442836761,0.0023810770362615585
62,4,7771,-0.0012252554297447205,-0.002389497123658657,-0.0011642416939139366
62,4,1951,-0.0010392079129815102,-0.0006805057637393475,0.0003587021492421627
62,4,13412,-0.0010120440274477005,-0.0016972105950117111,-0.0006851665675640106
62,4,4070,-0.0009711887687444687,-0.00123697891831398,-0.0002657901495695114
62,4,7310,-0.0009683361276984215,0.0006016530096530914,0.001569989137351513
62,4,3197,-0.0008053972851485014,0.0004020996857434511,0.0012074969708919525
62,4,2510,-0.0007982301176525652,-0.0008056790102273226,-7.448870746884495e-06
62,4,6648,-0.0007762983441352844,-0.0015402291901409626,-0.0007639308460056782
62,4,13253,-0.000705840066075325,-0.0009023735765367746,-0.00019653351046144962
62,4,8605,-0.0006376616656780243,-0.00040103867650032043,0.00023662298917770386
62,4,8742,-0.0006374558433890343,-0.0015490669757127762,-0.0009116111323237419
62,4,4926,-0.000636502169072628,0.0019300756976008415,0.0025665778666734695
62,4,2878,-0.0006349366158246994,0.0011817719787359238,0.0018167085945606232
62,4,11961,-0.0006337533704936504,-0.0009828824549913406,-0.0003491290844976902
62,4,12531,-0.0006281742826104164,-0.0005418292712420225,8.634504047222435e-05
62,4,10239,-0.0006082076579332352,0.0005303970538079739,0.001138604711741209
62,4,13542,-0.0006081884494051337,-0.0007735798135399818,-0.00016539136413484812
62,4,5731,-0.0005992576479911804,-0.0014268569648265839,-0.0008275993168354034
62,4,12852,-0.0005939910188317299,-0.001458270475268364,-0.0008642794564366341
62,5,12513,0.0014187241904437542,0.0007934370078146458,-0.0006252871826291084
62,5,3171,0.0013794112019240856,-0.0008760555647313595,-0.002255466766655445
62,5,9253,0.001135628204792738,0.0023802341893315315,0.0012446059845387936
