ablation_label,base_logit_diff,ablated_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,flip_to_benign
h0.11+h0.9,0.078125,0.09375,0.015625,20.0,1,DownloadString,1113.ps1,450__seed_285f5d043e6d__downloadstring_psobject_invoke.ps1,False
h0.11+h0.9,3.09375,3.109375,0.015625,0.5050505050505051,2,DownloadString,1113.ps1,3062__seed_ed17a1e2d507__downloadstring_psobject_invoke.ps1,False
h0.11+h0.9,2.515625,2.1875,-0.328125,-13.043478260869565,3,DownloadString,1113.ps1,338__seed_d684039eb859__downloadstring_psobject_invoke.ps1,False
h0.11+h0.9,0.046875,0.375,0.328125,700.0,4,DownloadString,1113.ps1,3100__seed_c59b1d02106e__downloadstring_psobject_invoke.ps1,False
h0.11+h0.9,-0.109375,0.078125,0.1875,171.42857142857142,5,FromBase64String,1238.ps1,3537__seed_833f6cd11ac6__downloadstring_psobject_invoke.ps1,False
h0.11+h0.9,-0.109375,0.078125,0.1875,171.42857142857142,6,FromBase64String,1670.ps1,3537__seed_59fd6d3c0181__downloadstring_psobject_invoke.ps1,False
