ablation_label,base_logit_diff,ablated_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,flip_to_benign
h12.15+h12.5+h12.4+h12.28,0.078125,0.609375,0.53125,680.0,1,DownloadString,1113.ps1,450__seed_285f5d043e6d__downloadstring_psobject_invoke.ps1,False
h12.15+h12.5+h12.4+h12.28,3.09375,2.8125,-0.28125,-9.090909090909092,2,DownloadString,1113.ps1,3062__seed_ed17a1e2d507__downloadstring_psobject_invoke.ps1,False
h12.15+h12.5+h12.4+h12.28,2.515625,2.59375,0.078125,3.1055900621118013,3,DownloadString,1113.ps1,338__seed_d684039eb859__downloadstring_psobject_invoke.ps1,False
h12.15+h12.5+h12.4+h12.28,0.046875,0.34375,0.296875,633.3333333333333,4,DownloadString,1113.ps1,3100__seed_c59b1d02106e__downloadstring_psobject_invoke.ps1,False
h12.15+h12.5+h12.4+h12.28,-0.109375,0.25,0.359375,328.57142857142856,5,FromBase64String,1238.ps1,3537__seed_833f6cd11ac6__downloadstring_psobject_invoke.ps1,False
h12.15+h12.5+h12.4+h12.28,-0.109375,0.25,0.359375,328.57142857142856,6,FromBase64String,1670.ps1,3537__seed_59fd6d3c0181__downloadstring_psobject_invoke.ps1,False
