patch_label,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,flip_to_benign
h0.11+h12.28+h12.5+h12.4,10.6328125,2.609375,-8.0234375,-75.4592211609111,22,DownloadFile,2670.ps1,1269.ps1,False
h0.11+h12.28+h12.5+h12.4,10.6328125,2.609375,-8.0234375,-75.4592211609111,22,DownloadFile,2670.ps1,1269.ps1,False
h0.11+h12.28+h12.5+h12.4,7.6640625,0.0625,-7.6015625,-99.18450560652396,23,DownloadString,1113.ps1,3084.ps1,False
h0.11+h12.28+h12.5+h12.4,7.6640625,0.0625,-7.6015625,-99.18450560652396,23,DownloadString,1113.ps1,3084.ps1,False
h0.11+h12.28+h12.5+h12.4,6.984375,1.125,-5.859375,-83.89261744966443,24,DownloadString,1113.ps1,3278.ps1,False
h0.11+h12.28+h12.5+h12.4,6.984375,1.125,-5.859375,-83.89261744966443,24,DownloadString,1113.ps1,3278.ps1,False
h0.11+h12.28+h12.5+h12.4,1.671875,-0.703125,-2.375,-142.05607476635512,25,DownloadString,1113.ps1,2190.ps1,True
h0.11+h12.28+h12.5+h12.4,1.671875,-0.703125,-2.375,-142.05607476635512,25,DownloadString,1113.ps1,2190.ps1,True
h0.11+h12.28+h12.5+h12.4,1.671875,-0.703125,-2.375,-142.05607476635512,26,DownloadString,1113.ps1,3804.ps1,True
h0.11+h12.28+h12.5+h12.4,1.671875,-0.703125,-2.375,-142.05607476635512,26,DownloadString,1113.ps1,3804.ps1,True
h0.11+h12.28+h12.5+h12.4,3.9453125,-0.109375,-4.0546875,-102.77227722772278,27,DownloadString,1113.ps1,2894.ps1,True
h0.11+h12.28+h12.5+h12.4,3.9453125,-0.109375,-4.0546875,-102.77227722772278,27,DownloadString,1113.ps1,2894.ps1,True
h0.11+h12.28+h12.5+h12.4,2.4609375,-0.171875,-2.6328125,-106.98412698412699,28,DownloadString,1113.ps1,3100.ps1,True
h0.11+h12.28+h12.5+h12.4,2.4609375,-0.171875,-2.6328125,-106.98412698412699,28,DownloadString,1113.ps1,3100.ps1,True
h0.11+h12.28+h12.5+h12.4,7.6484375,0.703125,-6.9453125,-90.80694586312565,29,DownloadString,1113.ps1,3438.ps1,False
h0.11+h12.28+h12.5+h12.4,7.6484375,0.703125,-6.9453125,-90.80694586312565,29,DownloadString,1113.ps1,3438.ps1,False
h0.11+h12.28+h12.5+h12.4,6.9609375,0.421875,-6.5390625,-93.93939393939394,30,DownloadString,1113.ps1,3062.ps1,False
h0.11+h12.28+h12.5+h12.4,6.9609375,0.421875,-6.5390625,-93.93939393939394,30,DownloadString,1113.ps1,3062.ps1,False
h0.11+h12.28+h12.5+h12.4,7.640625,0.453125,-7.1875,-94.06952965235173,31,DownloadString,1113.ps1,338.ps1,False
h0.11+h12.28+h12.5+h12.4,7.640625,0.453125,-7.1875,-94.06952965235173,31,DownloadString,1113.ps1,338.ps1,False
h0.11+h12.28+h12.5+h12.4,3.2890625,-0.421875,-3.7109375,-112.82660332541568,32,DownloadString,1113.ps1,450.ps1,True
h0.11+h12.28+h12.5+h12.4,3.2890625,-0.421875,-3.7109375,-112.82660332541568,32,DownloadString,1113.ps1,450.ps1,True
h0.11+h12.28+h12.5+h12.4,1.2734375,-0.2578125,-1.53125,-120.24539877300613,33,FromBase64String,1670.ps1,3780.ps1,True
h0.11+h12.28+h12.5+h12.4,1.2734375,-0.2578125,-1.53125,-120.24539877300613,33,FromBase64String,1670.ps1,3780.ps1,True
h0.11+h12.28+h12.5+h12.4,1.5078125,0.5546875,-0.953125,-63.212435233160626,34,FromBase64String,1238.ps1,3537.ps1,False
h0.11+h12.28+h12.5+h12.4,1.5078125,0.5546875,-0.953125,-63.212435233160626,34,FromBase64String,1238.ps1,3537.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.8125,-2.8125,-60.810810810810814,35,FromBase64String,2781.ps1,1298.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.8125,-2.8125,-60.810810810810814,35,FromBase64String,2781.ps1,1298.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.8125,-2.8125,-60.810810810810814,36,FromBase64String,2781.ps1,2546.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.8125,-2.8125,-60.810810810810814,36,FromBase64String,2781.ps1,2546.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.8125,-2.8125,-60.810810810810814,37,FromBase64String,2781.ps1,905.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.8125,-2.8125,-60.810810810810814,37,FromBase64String,2781.ps1,905.ps1,False
h0.11+h12.28+h12.5+h12.4,7.203125,3.0546875,-4.1484375,-57.59219088937093,38,FromBase64String,4207.ps1,git_53.ps1,False
h0.11+h12.28+h12.5+h12.4,7.203125,3.0546875,-4.1484375,-57.59219088937093,38,FromBase64String,4207.ps1,git_53.ps1,False
h0.11+h12.28+h12.5+h12.4,5.390625,1.5859375,-3.8046875,-70.57971014492753,39,FromBase64String,1444.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4,5.390625,1.5859375,-3.8046875,-70.57971014492753,39,FromBase64String,1444.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4,3.3359375,0.5390625,-2.796875,-83.8407494145199,40,FromBase64String,1444.ps1,2792.ps1,False
h0.11+h12.28+h12.5+h12.4,3.3359375,0.5390625,-2.796875,-83.8407494145199,40,FromBase64String,1444.ps1,2792.ps1,False
h0.11+h12.28+h12.5+h12.4,3.3359375,0.5390625,-2.796875,-83.8407494145199,41,FromBase64String,1444.ps1,3988.ps1,False
h0.11+h12.28+h12.5+h12.4,3.3359375,0.5390625,-2.796875,-83.8407494145199,41,FromBase64String,1444.ps1,3988.ps1,False
h0.11+h12.28+h12.5+h12.4,3.3359375,1.171875,-2.1640625,-64.87119437939111,42,FromBase64String,2781.ps1,2792.ps1,False
h0.11+h12.28+h12.5+h12.4,3.3359375,1.171875,-2.1640625,-64.87119437939111,42,FromBase64String,2781.ps1,2792.ps1,False
h0.11+h12.28+h12.5+h12.4,3.3359375,1.171875,-2.1640625,-64.87119437939111,43,FromBase64String,2781.ps1,3988.ps1,False
h0.11+h12.28+h12.5+h12.4,3.3359375,1.171875,-2.1640625,-64.87119437939111,43,FromBase64String,2781.ps1,3988.ps1,False
h0.11+h12.28+h12.5+h12.4,5.390625,3.6328125,-1.7578125,-32.608695652173914,44,FromBase64String,2781.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4,5.390625,3.6328125,-1.7578125,-32.608695652173914,44,FromBase64String,2781.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4,1.2734375,0.484375,-0.7890625,-61.963190184049076,45,FromBase64String,1238.ps1,3780.ps1,False
h0.11+h12.28+h12.5+h12.4,1.2734375,0.484375,-0.7890625,-61.963190184049076,45,FromBase64String,1238.ps1,3780.ps1,False
h0.11+h12.28+h12.5+h12.4,1.5078125,-0.046875,-1.5546875,-103.10880829015545,46,FromBase64String,1670.ps1,3537.ps1,True
h0.11+h12.28+h12.5+h12.4,1.5078125,-0.046875,-1.5546875,-103.10880829015545,46,FromBase64String,1670.ps1,3537.ps1,True
h0.11+h12.28+h12.5+h12.4,1.2734375,-0.0859375,-1.359375,-106.74846625766872,47,FromBase64String,1444.ps1,3780.ps1,True
h0.11+h12.28+h12.5+h12.4,1.2734375,-0.0859375,-1.359375,-106.74846625766872,47,FromBase64String,1444.ps1,3780.ps1,True
h0.11+h12.28+h12.5+h12.4,4.625,1.5625,-3.0625,-66.21621621621621,48,FromBase64String,1444.ps1,1298.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.5625,-3.0625,-66.21621621621621,48,FromBase64String,1444.ps1,1298.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.5625,-3.0625,-66.21621621621621,49,FromBase64String,1444.ps1,2546.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.5625,-3.0625,-66.21621621621621,49,FromBase64String,1444.ps1,2546.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.5625,-3.0625,-66.21621621621621,50,FromBase64String,1444.ps1,905.ps1,False
h0.11+h12.28+h12.5+h12.4,4.625,1.5625,-3.0625,-66.21621621621621,50,FromBase64String,1444.ps1,905.ps1,False
h0.11+h12.28+h12.5+h12.4,5.390625,1.53125,-3.859375,-71.59420289855073,51,FromBase64String,1670.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4,5.390625,1.53125,-3.859375,-71.59420289855073,51,FromBase64String,1670.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4,3.3359375,0.0625,-3.2734375,-98.12646370023418,52,FromBase64String,1670.ps1,2792.ps1,False
h0.11+h12.28+h12.5+h12.4,3.3359375,0.0625,-3.2734375,-98.12646370023418,52,FromBase64String,1670.ps1,2792.ps1,False
h0.11+h12.28+h12.5+h12.4,2.9296875,1.3046875,-1.625,-55.46666666666666,53,IEX,1637.ps1,2752.ps1,False
h0.11+h12.28+h12.5+h12.4,2.9296875,1.3046875,-1.625,-55.46666666666666,53,IEX,1637.ps1,2752.ps1,False
h0.11+h12.28+h12.5+h12.4,2.671875,1.1484375,-1.5234375,-57.01754385964912,54,IEX,1637.ps1,2115.ps1,False
h0.11+h12.28+h12.5+h12.4,2.671875,1.1484375,-1.5234375,-57.01754385964912,54,IEX,1637.ps1,2115.ps1,False
h0.11+h12.28+h12.5+h12.4,2.7421875,1.28125,-1.4609375,-53.27635327635327,56,IEX,1637.ps1,784.ps1,False
h0.11+h12.28+h12.5+h12.4,2.7421875,1.28125,-1.4609375,-53.27635327635327,56,IEX,1637.ps1,784.ps1,False
h0.11+h12.28+h12.5+h12.4,2.9296875,0.8828125,-2.046875,-69.86666666666666,57,IEX,1634.ps1,2752.ps1,False
h0.11+h12.28+h12.5+h12.4,2.9296875,0.8828125,-2.046875,-69.86666666666666,57,IEX,1634.ps1,2752.ps1,False
h0.11+h12.28+h12.5+h12.4,2.671875,0.8984375,-1.7734375,-66.37426900584795,58,IEX,1634.ps1,2115.ps1,False
h0.11+h12.28+h12.5+h12.4,2.671875,0.8984375,-1.7734375,-66.37426900584795,58,IEX,1634.ps1,2115.ps1,False
h0.11+h12.28+h12.5+h12.4,2.7421875,0.7890625,-1.953125,-71.22507122507122,60,IEX,1634.ps1,784.ps1,False
h0.11+h12.28+h12.5+h12.4,2.7421875,0.7890625,-1.953125,-71.22507122507122,60,IEX,1634.ps1,784.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.0546875,-7.3046875,-87.38317757009347,81,Invoke-WebRequest,3784.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.0546875,-7.3046875,-87.38317757009347,81,Invoke-WebRequest,3784.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,2.03125,-6.328125,-75.70093457943925,82,Invoke-WebRequest,4058.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,2.03125,-6.328125,-75.70093457943925,82,Invoke-WebRequest,4058.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,2.5703125,-5.7890625,-69.25233644859813,83,Invoke-WebRequest,3104.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,2.5703125,-5.7890625,-69.25233644859813,83,Invoke-WebRequest,3104.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.53125,-6.828125,-81.6822429906542,84,Invoke-WebRequest,896.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.53125,-6.828125,-81.6822429906542,84,Invoke-WebRequest,896.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,-0.25,-3.484375,-107.72946859903381,86,Invoke-WebRequest,3784.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4,3.234375,-0.25,-3.484375,-107.72946859903381,86,Invoke-WebRequest,3784.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4,3.234375,0.078125,-3.15625,-97.58454106280193,87,Invoke-WebRequest,4058.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.078125,-3.15625,-97.58454106280193,87,Invoke-WebRequest,4058.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.34375,-2.890625,-89.3719806763285,88,Invoke-WebRequest,3104.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.34375,-2.890625,-89.3719806763285,88,Invoke-WebRequest,3104.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.203125,-3.03125,-93.71980676328504,89,Invoke-WebRequest,896.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.203125,-3.03125,-93.71980676328504,89,Invoke-WebRequest,896.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.921875,-6.4375,-77.00934579439253,91,Invoke-WebRequest,773.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.921875,-6.4375,-77.00934579439253,91,Invoke-WebRequest,773.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.2578125,-7.1015625,-84.95327102803738,92,Invoke-WebRequest,2820.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.2578125,-7.1015625,-84.95327102803738,92,Invoke-WebRequest,2820.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.484375,-2.75,-85.02415458937197,93,Invoke-WebRequest,773.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.484375,-2.75,-85.02415458937197,93,Invoke-WebRequest,773.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.078125,-3.15625,-97.58454106280193,94,Invoke-WebRequest,2820.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.078125,-3.15625,-97.58454106280193,94,Invoke-WebRequest,2820.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,2.453125,-5.90625,-70.65420560747664,95,Invoke-WebRequest,2969.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,2.453125,-5.90625,-70.65420560747664,95,Invoke-WebRequest,2969.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.2890625,-7.0703125,-84.57943925233646,96,Invoke-WebRequest,712.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.2890625,-7.0703125,-84.57943925233646,96,Invoke-WebRequest,712.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.46875,-6.890625,-82.42990654205607,97,Invoke-WebRequest,2165.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,8.359375,1.46875,-6.890625,-82.42990654205607,97,Invoke-WebRequest,2165.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.1875,-3.046875,-94.20289855072464,98,Invoke-WebRequest,2969.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,0.1875,-3.046875,-94.20289855072464,98,Invoke-WebRequest,2969.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4,3.234375,-0.09375,-3.328125,-102.89855072463767,99,Invoke-WebRequest,712.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4,3.234375,-0.09375,-3.328125,-102.89855072463767,99,Invoke-WebRequest,712.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4,3.234375,-0.34375,-3.578125,-110.6280193236715,100,Invoke-WebRequest,2165.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4,3.234375,-0.34375,-3.578125,-110.6280193236715,100,Invoke-WebRequest,2165.ps1,1362.ps1,True
