layer,head,pair_count,mean_benign_projection,mean_malicious_projection,mean_delta_projection,max_delta_projection,min_delta_projection,positive_delta_frac
12,2,3,-0.0189056396484375,0.05279541015625,0.0717010498046875,0.079925537109375,0.065582275390625,1.0
8,7,3,-0.0038019816080729165,0.05572509765625,0.059527079264322914,0.0738372802734375,0.05207061767578125,1.0
12,15,3,-0.013506571451822916,0.040618896484375,0.054125467936197914,0.05987548828125,0.04970550537109375,1.0
12,9,3,-0.057108561197916664,-0.009857177734375,0.047251383463541664,0.05126953125,0.044342041015625,1.0
12,24,3,-0.07554117838541667,-0.031585693359375,0.043955485026041664,0.063629150390625,0.031280517578125,1.0
