layer,head,attention_delta,pair_idx,benign_filename,malicious_filename,pair_indicator
0,11,0.005233242642134428,18,2670.ps1,2294.ps1,DownloadFile
0,27,0.0035144155845046043,18,2670.ps1,2294.ps1,DownloadFile
0,25,0.0025913743302226067,18,2670.ps1,2294.ps1,DownloadFile
0,26,0.002555276732891798,18,2670.ps1,2294.ps1,DownloadFile
0,24,0.0021090381778776646,18,2670.ps1,2294.ps1,DownloadFile
0,11,0.004270538687705994,19,2670.ps1,2713.ps1,DownloadFile
0,27,0.0034430313389748335,19,2670.ps1,2713.ps1,DownloadFile
0,25,0.002329002134501934,19,2670.ps1,2713.ps1,DownloadFile
0,26,0.002133786678314209,19,2670.ps1,2713.ps1,DownloadFile
0,24,0.0018419553525745869,19,2670.ps1,2713.ps1,DownloadFile
0,11,0.00421350821852684,20,2670.ps1,2920.ps1,DownloadFile
0,27,0.003478055587038398,20,2670.ps1,2920.ps1,DownloadFile
0,25,0.002349010668694973,20,2670.ps1,2920.ps1,DownloadFile
0,26,0.002144166734069586,20,2670.ps1,2920.ps1,DownloadFile
0,24,0.0018377765081822872,20,2670.ps1,2920.ps1,DownloadFile
