layer,head,attention_delta,pair_idx,benign_filename,malicious_filename,pair_indicator
0,11,0.007663330994546413,18,2670.ps1,2294.ps1,DownloadFile
0,27,0.003450920805335045,18,2670.ps1,2294.ps1,DownloadFile
0,25,0.002667456865310669,18,2670.ps1,2294.ps1,DownloadFile
0,26,0.002304547931998968,18,2670.ps1,2294.ps1,DownloadFile
0,1,0.0015221512876451015,18,2670.ps1,2294.ps1,DownloadFile
0,11,0.0073179700411856174,19,2670.ps1,2713.ps1,DownloadFile
0,27,0.0019720271229743958,19,2670.ps1,2713.ps1,DownloadFile
0,25,0.0008917148225009441,19,2670.ps1,2713.ps1,DownloadFile
0,26,0.00038720667362213135,19,2670.ps1,2713.ps1,DownloadFile
0,14,0.0002822205424308777,19,2670.ps1,2713.ps1,DownloadFile
0,11,0.007229624781757593,20,2670.ps1,2920.ps1,DownloadFile
0,27,0.0019736685790121555,20,2670.ps1,2920.ps1,DownloadFile
0,25,0.000857536680996418,20,2670.ps1,2920.ps1,DownloadFile
0,26,0.0002937205135822296,20,2670.ps1,2920.ps1,DownloadFile
0,14,0.00027946149930357933,20,2670.ps1,2920.ps1,DownloadFile
