layer,head,base_logit_diff,ablated_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
0,11,2.9296875,1.9765625,-0.953125,-32.53333333333333,53,IEX,1637.ps1,2752.ps1,-3.2109375,False
12,5,2.9296875,2.4765625,-0.453125,-15.466666666666667,53,IEX,1637.ps1,2752.ps1,-3.2109375,False
12,28,2.9296875,3.3359375,0.40625,13.866666666666665,53,IEX,1637.ps1,2752.ps1,-3.2109375,False
12,4,2.671875,1.5078125,-1.1640625,-43.567251461988306,54,IEX,1637.ps1,2115.ps1,-3.2109375,False
0,11,2.671875,1.796875,-0.875,-32.748538011695906,54,IEX,1637.ps1,2115.ps1,-3.2109375,False
12,5,2.671875,2.296875,-0.375,-14.035087719298245,54,IEX,1637.ps1,2115.ps1,-3.2109375,False
12,28,2.671875,3.0625,0.390625,14.619883040935672,54,IEX,1637.ps1,2115.ps1,-3.2109375,False
12,4,2.7421875,1.6328125,-1.109375,-40.45584045584046,56,IEX,1637.ps1,784.ps1,-3.2109375,False
0,11,2.7421875,1.8515625,-0.890625,-32.47863247863248,56,IEX,1637.ps1,784.ps1,-3.2109375,False
12,5,2.7421875,2.3515625,-0.390625,-14.245014245014245,56,IEX,1637.ps1,784.ps1,-3.2109375,False
12,28,2.7421875,3.21875,0.4765625,17.37891737891738,56,IEX,1637.ps1,784.ps1,-3.2109375,False
12,4,2.9296875,1.671875,-1.2578125,-42.93333333333334,57,IEX,1634.ps1,2752.ps1,-3.59375,False
0,11,2.9296875,1.9765625,-0.953125,-32.53333333333333,57,IEX,1634.ps1,2752.ps1,-3.59375,False
12,5,2.9296875,2.4765625,-0.453125,-15.466666666666667,57,IEX,1634.ps1,2752.ps1,-3.59375,False
12,28,2.9296875,3.3359375,0.40625,13.866666666666665,57,IEX,1634.ps1,2752.ps1,-3.59375,False
12,4,2.671875,1.5078125,-1.1640625,-43.567251461988306,58,IEX,1634.ps1,2115.ps1,-3.59375,False
0,11,2.671875,1.796875,-0.875,-32.748538011695906,58,IEX,1634.ps1,2115.ps1,-3.59375,False
12,5,2.671875,2.296875,-0.375,-14.035087719298245,58,IEX,1634.ps1,2115.ps1,-3.59375,False
12,28,2.671875,3.0625,0.390625,14.619883040935672,58,IEX,1634.ps1,2115.ps1,-3.59375,False
12,4,2.7421875,1.6328125,-1.109375,-40.45584045584046,60,IEX,1634.ps1,784.ps1,-3.59375,False
0,11,2.7421875,1.8515625,-0.890625,-32.47863247863248,60,IEX,1634.ps1,784.ps1,-3.59375,False
12,5,2.7421875,2.3515625,-0.390625,-14.245014245014245,60,IEX,1634.ps1,784.ps1,-3.59375,False
12,28,2.7421875,3.21875,0.4765625,17.37891737891738,60,IEX,1634.ps1,784.ps1,-3.59375,False
12,4,8.359375,3.9375,-4.421875,-52.89719626168225,81,Invoke-WebRequest,3784.ps1,3834.ps1,-5.5859375,False
