patch_label,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,flip_to_benign
h0.11+h12.28+h12.5+h12.4+h12.13,9.0,0.96875,-8.03125,-89.23611111111111,20,DownloadFile,2670.ps1,2920.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,7.171875,0.546875,-6.625,-92.37472766884531,21,DownloadFile,2670.ps1,1399.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,7.171875,0.546875,-6.625,-92.37472766884531,21,DownloadFile,2670.ps1,1399.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,10.6328125,1.7734375,-8.859375,-83.32108743570905,22,DownloadFile,2670.ps1,1269.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,10.6328125,1.7734375,-8.859375,-83.32108743570905,22,DownloadFile,2670.ps1,1269.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,7.6640625,-0.4765625,-8.140625,-106.21814475025484,23,DownloadString,1113.ps1,3084.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,7.6640625,-0.4765625,-8.140625,-106.21814475025484,23,DownloadString,1113.ps1,3084.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,6.984375,0.7421875,-6.2421875,-89.37360178970917,24,DownloadString,1113.ps1,3278.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,6.984375,0.7421875,-6.2421875,-89.37360178970917,24,DownloadString,1113.ps1,3278.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,1.671875,-1.34375,-3.015625,-180.37383177570095,25,DownloadString,1113.ps1,2190.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,1.671875,-1.34375,-3.015625,-180.37383177570095,25,DownloadString,1113.ps1,2190.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,1.671875,-1.34375,-3.015625,-180.37383177570095,26,DownloadString,1113.ps1,3804.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,1.671875,-1.34375,-3.015625,-180.37383177570095,26,DownloadString,1113.ps1,3804.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.9453125,-0.53125,-4.4765625,-113.46534653465345,27,DownloadString,1113.ps1,2894.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.9453125,-0.53125,-4.4765625,-113.46534653465345,27,DownloadString,1113.ps1,2894.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,2.4609375,-0.5625,-3.0234375,-122.85714285714286,28,DownloadString,1113.ps1,3100.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,2.4609375,-0.5625,-3.0234375,-122.85714285714286,28,DownloadString,1113.ps1,3100.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,7.6484375,0.125,-7.5234375,-98.36567926455567,29,DownloadString,1113.ps1,3438.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,7.6484375,0.125,-7.5234375,-98.36567926455567,29,DownloadString,1113.ps1,3438.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,6.9609375,-0.015625,-6.9765625,-100.22446689113356,30,DownloadString,1113.ps1,3062.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,6.9609375,-0.015625,-6.9765625,-100.22446689113356,30,DownloadString,1113.ps1,3062.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,7.640625,-0.171875,-7.8125,-102.24948875255623,31,DownloadString,1113.ps1,338.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,7.640625,-0.171875,-7.8125,-102.24948875255623,31,DownloadString,1113.ps1,338.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.2890625,-1.3984375,-4.6875,-142.51781472684087,32,DownloadString,1113.ps1,450.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.2890625,-1.3984375,-4.6875,-142.51781472684087,32,DownloadString,1113.ps1,450.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,1.2734375,-0.5625,-1.8359375,-144.17177914110428,33,FromBase64String,1670.ps1,3780.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,1.2734375,-0.5625,-1.8359375,-144.17177914110428,33,FromBase64String,1670.ps1,3780.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,1.5078125,0.6640625,-0.84375,-55.95854922279793,34,FromBase64String,1238.ps1,3537.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,1.5078125,0.6640625,-0.84375,-55.95854922279793,34,FromBase64String,1238.ps1,3537.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,1.046875,-3.578125,-77.36486486486487,35,FromBase64String,2781.ps1,1298.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,1.046875,-3.578125,-77.36486486486487,35,FromBase64String,2781.ps1,1298.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,1.046875,-3.578125,-77.36486486486487,36,FromBase64String,2781.ps1,2546.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,1.046875,-3.578125,-77.36486486486487,36,FromBase64String,2781.ps1,2546.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,1.046875,-3.578125,-77.36486486486487,37,FromBase64String,2781.ps1,905.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,1.046875,-3.578125,-77.36486486486487,37,FromBase64String,2781.ps1,905.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,7.203125,2.671875,-4.53125,-62.90672451193059,38,FromBase64String,4207.ps1,git_53.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,7.203125,2.671875,-4.53125,-62.90672451193059,38,FromBase64String,4207.ps1,git_53.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,5.390625,1.046875,-4.34375,-80.57971014492755,39,FromBase64String,1444.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,5.390625,1.046875,-4.34375,-80.57971014492755,39,FromBase64String,1444.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.3359375,0.109375,-3.2265625,-96.72131147540983,40,FromBase64String,1444.ps1,2792.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.3359375,0.109375,-3.2265625,-96.72131147540983,40,FromBase64String,1444.ps1,2792.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.3359375,0.109375,-3.2265625,-96.72131147540983,41,FromBase64String,1444.ps1,3988.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.3359375,0.109375,-3.2265625,-96.72131147540983,41,FromBase64String,1444.ps1,3988.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.3359375,0.71875,-2.6171875,-78.4543325526932,42,FromBase64String,2781.ps1,2792.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.3359375,0.71875,-2.6171875,-78.4543325526932,42,FromBase64String,2781.ps1,2792.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.3359375,0.71875,-2.6171875,-78.4543325526932,43,FromBase64String,2781.ps1,3988.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.3359375,0.71875,-2.6171875,-78.4543325526932,43,FromBase64String,2781.ps1,3988.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,5.390625,2.9296875,-2.4609375,-45.65217391304348,44,FromBase64String,2781.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,5.390625,2.9296875,-2.4609375,-45.65217391304348,44,FromBase64String,2781.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,1.2734375,0.53125,-0.7421875,-58.282208588957054,45,FromBase64String,1238.ps1,3780.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,1.2734375,0.53125,-0.7421875,-58.282208588957054,45,FromBase64String,1238.ps1,3780.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,1.5078125,-0.1875,-1.6953125,-112.43523316062176,46,FromBase64String,1670.ps1,3537.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,1.5078125,-0.1875,-1.6953125,-112.43523316062176,46,FromBase64String,1670.ps1,3537.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,1.2734375,-0.390625,-1.6640625,-130.67484662576686,47,FromBase64String,1444.ps1,3780.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,1.2734375,-0.390625,-1.6640625,-130.67484662576686,47,FromBase64String,1444.ps1,3780.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,0.890625,-3.734375,-80.74324324324324,48,FromBase64String,1444.ps1,1298.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,0.890625,-3.734375,-80.74324324324324,48,FromBase64String,1444.ps1,1298.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,0.890625,-3.734375,-80.74324324324324,49,FromBase64String,1444.ps1,2546.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,0.890625,-3.734375,-80.74324324324324,49,FromBase64String,1444.ps1,2546.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,0.890625,-3.734375,-80.74324324324324,50,FromBase64String,1444.ps1,905.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,4.625,0.890625,-3.734375,-80.74324324324324,50,FromBase64String,1444.ps1,905.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,5.390625,1.2265625,-4.1640625,-77.2463768115942,51,FromBase64String,1670.ps1,2139.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,5.390625,1.2265625,-4.1640625,-77.2463768115942,51,FromBase64String,1670.ps1,2139.ps1,False
