patch_label,pair_count,mean_delta,max_delta,min_delta,flip_rate,mean_base_logit_diff
h12.28+h12.5+h12.4+h12.13,74,-5.456608952702703,-0.640625,-10.2890625,0.25675675675675674,6.07179054054054
