patch_label,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,flip_to_benign
h12.28+h12.5+h12.4+h12.13,7.6484375,0.15625,-7.4921875,-97.95709908069459,29,DownloadString,1113.ps1,3438.ps1,False
h12.28+h12.5+h12.4+h12.13,6.9609375,-0.0625,-7.0234375,-100.89786756453422,30,DownloadString,1113.ps1,3062.ps1,True
h12.28+h12.5+h12.4+h12.13,6.9609375,-0.0625,-7.0234375,-100.89786756453422,30,DownloadString,1113.ps1,3062.ps1,True
h12.28+h12.5+h12.4+h12.13,7.640625,-0.296875,-7.9375,-103.88548057259715,31,DownloadString,1113.ps1,338.ps1,True
h12.28+h12.5+h12.4+h12.13,7.640625,-0.296875,-7.9375,-103.88548057259715,31,DownloadString,1113.ps1,338.ps1,True
h12.28+h12.5+h12.4+h12.13,3.2890625,-1.703125,-4.9921875,-151.78147268408551,32,DownloadString,1113.ps1,450.ps1,True
h12.28+h12.5+h12.4+h12.13,3.2890625,-1.703125,-4.9921875,-151.78147268408551,32,DownloadString,1113.ps1,450.ps1,True
h12.28+h12.5+h12.4+h12.13,1.2734375,-0.625,-1.8984375,-149.079754601227,33,FromBase64String,1670.ps1,3780.ps1,True
h12.28+h12.5+h12.4+h12.13,1.2734375,-0.625,-1.8984375,-149.079754601227,33,FromBase64String,1670.ps1,3780.ps1,True
h12.28+h12.5+h12.4+h12.13,1.5078125,0.8671875,-0.640625,-42.487046632124354,34,FromBase64String,1238.ps1,3537.ps1,False
h12.28+h12.5+h12.4+h12.13,1.5078125,0.8671875,-0.640625,-42.487046632124354,34,FromBase64String,1238.ps1,3537.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,1.078125,-3.546875,-76.6891891891892,35,FromBase64String,2781.ps1,1298.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,1.078125,-3.546875,-76.6891891891892,35,FromBase64String,2781.ps1,1298.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,1.078125,-3.546875,-76.6891891891892,36,FromBase64String,2781.ps1,2546.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,1.078125,-3.546875,-76.6891891891892,36,FromBase64String,2781.ps1,2546.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,1.078125,-3.546875,-76.6891891891892,37,FromBase64String,2781.ps1,905.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,1.078125,-3.546875,-76.6891891891892,37,FromBase64String,2781.ps1,905.ps1,False
h12.28+h12.5+h12.4+h12.13,7.203125,2.90625,-4.296875,-59.65292841648589,38,FromBase64String,4207.ps1,git_53.ps1,False
h12.28+h12.5+h12.4+h12.13,7.203125,2.90625,-4.296875,-59.65292841648589,38,FromBase64String,4207.ps1,git_53.ps1,False
h12.28+h12.5+h12.4+h12.13,5.390625,1.046875,-4.34375,-80.57971014492755,39,FromBase64String,1444.ps1,2139.ps1,False
h12.28+h12.5+h12.4+h12.13,5.390625,1.046875,-4.34375,-80.57971014492755,39,FromBase64String,1444.ps1,2139.ps1,False
h12.28+h12.5+h12.4+h12.13,3.3359375,0.1328125,-3.203125,-96.01873536299766,40,FromBase64String,1444.ps1,2792.ps1,False
h12.28+h12.5+h12.4+h12.13,3.3359375,0.1328125,-3.203125,-96.01873536299766,40,FromBase64String,1444.ps1,2792.ps1,False
h12.28+h12.5+h12.4+h12.13,3.3359375,0.1328125,-3.203125,-96.01873536299766,41,FromBase64String,1444.ps1,3988.ps1,False
h12.28+h12.5+h12.4+h12.13,3.3359375,0.1328125,-3.203125,-96.01873536299766,41,FromBase64String,1444.ps1,3988.ps1,False
h12.28+h12.5+h12.4+h12.13,3.3359375,0.8125,-2.5234375,-75.64402810304449,42,FromBase64String,2781.ps1,2792.ps1,False
h12.28+h12.5+h12.4+h12.13,3.3359375,0.8125,-2.5234375,-75.64402810304449,42,FromBase64String,2781.ps1,2792.ps1,False
h12.28+h12.5+h12.4+h12.13,3.3359375,0.8125,-2.5234375,-75.64402810304449,43,FromBase64String,2781.ps1,3988.ps1,False
h12.28+h12.5+h12.4+h12.13,3.3359375,0.8125,-2.5234375,-75.64402810304449,43,FromBase64String,2781.ps1,3988.ps1,False
h12.28+h12.5+h12.4+h12.13,5.390625,2.8515625,-2.5390625,-47.10144927536232,44,FromBase64String,2781.ps1,2139.ps1,False
h12.28+h12.5+h12.4+h12.13,5.390625,2.8515625,-2.5390625,-47.10144927536232,44,FromBase64String,2781.ps1,2139.ps1,False
h12.28+h12.5+h12.4+h12.13,1.2734375,0.46875,-0.8046875,-63.190184049079754,45,FromBase64String,1238.ps1,3780.ps1,False
h12.28+h12.5+h12.4+h12.13,1.2734375,0.46875,-0.8046875,-63.190184049079754,45,FromBase64String,1238.ps1,3780.ps1,False
h12.28+h12.5+h12.4+h12.13,1.5078125,-0.2109375,-1.71875,-113.98963730569949,46,FromBase64String,1670.ps1,3537.ps1,True
h12.28+h12.5+h12.4+h12.13,1.5078125,-0.2109375,-1.71875,-113.98963730569949,46,FromBase64String,1670.ps1,3537.ps1,True
h12.28+h12.5+h12.4+h12.13,1.2734375,-0.328125,-1.6015625,-125.76687116564418,47,FromBase64String,1444.ps1,3780.ps1,True
h12.28+h12.5+h12.4+h12.13,1.2734375,-0.328125,-1.6015625,-125.76687116564418,47,FromBase64String,1444.ps1,3780.ps1,True
h12.28+h12.5+h12.4+h12.13,4.625,0.953125,-3.671875,-79.3918918918919,48,FromBase64String,1444.ps1,1298.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,0.953125,-3.671875,-79.3918918918919,48,FromBase64String,1444.ps1,1298.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,0.953125,-3.671875,-79.3918918918919,49,FromBase64String,1444.ps1,2546.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,0.953125,-3.671875,-79.3918918918919,49,FromBase64String,1444.ps1,2546.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,0.953125,-3.671875,-79.3918918918919,50,FromBase64String,1444.ps1,905.ps1,False
h12.28+h12.5+h12.4+h12.13,4.625,0.953125,-3.671875,-79.3918918918919,50,FromBase64String,1444.ps1,905.ps1,False
h12.28+h12.5+h12.4+h12.13,5.390625,1.2890625,-4.1015625,-76.08695652173914,51,FromBase64String,1670.ps1,2139.ps1,False
h12.28+h12.5+h12.4+h12.13,5.390625,1.2890625,-4.1015625,-76.08695652173914,51,FromBase64String,1670.ps1,2139.ps1,False
h12.28+h12.5+h12.4+h12.13,3.3359375,-0.21875,-3.5546875,-106.55737704918033,52,FromBase64String,1670.ps1,2792.ps1,True
h12.28+h12.5+h12.4+h12.13,3.3359375,-0.21875,-3.5546875,-106.55737704918033,52,FromBase64String,1670.ps1,2792.ps1,True
h12.28+h12.5+h12.4+h12.13,2.9296875,0.9609375,-1.96875,-67.2,53,IEX,1637.ps1,2752.ps1,False
h12.28+h12.5+h12.4+h12.13,2.9296875,0.9609375,-1.96875,-67.2,53,IEX,1637.ps1,2752.ps1,False
h12.28+h12.5+h12.4+h12.13,2.671875,0.8125,-1.859375,-69.5906432748538,54,IEX,1637.ps1,2115.ps1,False
h12.28+h12.5+h12.4+h12.13,2.671875,0.8125,-1.859375,-69.5906432748538,54,IEX,1637.ps1,2115.ps1,False
h12.28+h12.5+h12.4+h12.13,2.7421875,0.8984375,-1.84375,-67.23646723646723,56,IEX,1637.ps1,784.ps1,False
h12.28+h12.5+h12.4+h12.13,2.7421875,0.8984375,-1.84375,-67.23646723646723,56,IEX,1637.ps1,784.ps1,False
h12.28+h12.5+h12.4+h12.13,2.9296875,0.6015625,-2.328125,-79.46666666666667,57,IEX,1634.ps1,2752.ps1,False
h12.28+h12.5+h12.4+h12.13,2.9296875,0.6015625,-2.328125,-79.46666666666667,57,IEX,1634.ps1,2752.ps1,False
h12.28+h12.5+h12.4+h12.13,2.671875,0.5625,-2.109375,-78.94736842105263,58,IEX,1634.ps1,2115.ps1,False
h12.28+h12.5+h12.4+h12.13,2.671875,0.5625,-2.109375,-78.94736842105263,58,IEX,1634.ps1,2115.ps1,False
h12.28+h12.5+h12.4+h12.13,2.7421875,0.46875,-2.2734375,-82.90598290598291,60,IEX,1634.ps1,784.ps1,False
h12.28+h12.5+h12.4+h12.13,2.7421875,0.46875,-2.2734375,-82.90598290598291,60,IEX,1634.ps1,784.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,0.4140625,-7.9453125,-95.04672897196261,81,Invoke-WebRequest,3784.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,0.4140625,-7.9453125,-95.04672897196261,81,Invoke-WebRequest,3784.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,1.15625,-7.203125,-86.16822429906541,82,Invoke-WebRequest,4058.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,1.15625,-7.203125,-86.16822429906541,82,Invoke-WebRequest,4058.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,1.5859375,-6.7734375,-81.02803738317756,83,Invoke-WebRequest,3104.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,1.5859375,-6.7734375,-81.02803738317756,83,Invoke-WebRequest,3104.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,1.3828125,-6.9765625,-83.45794392523365,84,Invoke-WebRequest,896.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,1.3828125,-6.9765625,-83.45794392523365,84,Invoke-WebRequest,896.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,3.234375,-1.6171875,-4.8515625,-150.0,86,Invoke-WebRequest,3784.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-1.6171875,-4.8515625,-150.0,86,Invoke-WebRequest,3784.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-0.796875,-4.03125,-124.63768115942028,87,Invoke-WebRequest,4058.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-0.796875,-4.03125,-124.63768115942028,87,Invoke-WebRequest,4058.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-0.25,-3.484375,-107.72946859903381,88,Invoke-WebRequest,3104.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-0.25,-3.484375,-107.72946859903381,88,Invoke-WebRequest,3104.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,0.046875,-3.1875,-98.55072463768117,89,Invoke-WebRequest,896.ps1,1362.ps1,False
h12.28+h12.5+h12.4+h12.13,3.234375,0.046875,-3.1875,-98.55072463768117,89,Invoke-WebRequest,896.ps1,1362.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,1.34375,-7.015625,-83.92523364485982,91,Invoke-WebRequest,773.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,1.34375,-7.015625,-83.92523364485982,91,Invoke-WebRequest,773.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,0.9765625,-7.3828125,-88.3177570093458,92,Invoke-WebRequest,2820.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,0.9765625,-7.3828125,-88.3177570093458,92,Invoke-WebRequest,2820.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,3.234375,0.265625,-2.96875,-91.78743961352657,93,Invoke-WebRequest,773.ps1,1362.ps1,False
h12.28+h12.5+h12.4+h12.13,3.234375,0.265625,-2.96875,-91.78743961352657,93,Invoke-WebRequest,773.ps1,1362.ps1,False
h12.28+h12.5+h12.4+h12.13,3.234375,-0.015625,-3.25,-100.48309178743962,94,Invoke-WebRequest,2820.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-0.015625,-3.25,-100.48309178743962,94,Invoke-WebRequest,2820.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,8.359375,2.0078125,-6.3515625,-75.98130841121495,95,Invoke-WebRequest,2969.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,2.0078125,-6.3515625,-75.98130841121495,95,Invoke-WebRequest,2969.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,0.9921875,-7.3671875,-88.13084112149532,96,Invoke-WebRequest,712.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,0.9921875,-7.3671875,-88.13084112149532,96,Invoke-WebRequest,712.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,0.9375,-7.421875,-88.78504672897196,97,Invoke-WebRequest,2165.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,8.359375,0.9375,-7.421875,-88.78504672897196,97,Invoke-WebRequest,2165.ps1,3834.ps1,False
h12.28+h12.5+h12.4+h12.13,3.234375,-0.515625,-3.75,-115.94202898550725,98,Invoke-WebRequest,2969.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-0.515625,-3.75,-115.94202898550725,98,Invoke-WebRequest,2969.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-0.671875,-3.90625,-120.77294685990339,99,Invoke-WebRequest,712.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-0.671875,-3.90625,-120.77294685990339,99,Invoke-WebRequest,712.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-1.2265625,-4.4609375,-137.92270531400965,100,Invoke-WebRequest,2165.ps1,1362.ps1,True
h12.28+h12.5+h12.4+h12.13,3.234375,-1.2265625,-4.4609375,-137.92270531400965,100,Invoke-WebRequest,2165.ps1,1362.ps1,True
