layer,head,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,4,4.625,2.125,-2.5,-54.054054054054056,35,FromBase64String,2781.ps1,1298.ps1,-1.3671875,False
12,28,4.625,4.40625,-0.21875,-4.72972972972973,35,FromBase64String,2781.ps1,1298.ps1,-1.3671875,False
12,5,4.625,4.4296875,-0.1953125,-4.222972972972973,35,FromBase64String,2781.ps1,1298.ps1,-1.3671875,False
0,11,4.625,4.609375,-0.015625,-0.33783783783783783,35,FromBase64String,2781.ps1,1298.ps1,-1.3671875,False
12,4,4.625,2.125,-2.5,-54.054054054054056,36,FromBase64String,2781.ps1,2546.ps1,-1.3671875,False
12,28,4.625,4.40625,-0.21875,-4.72972972972973,36,FromBase64String,2781.ps1,2546.ps1,-1.3671875,False
12,5,4.625,4.4296875,-0.1953125,-4.222972972972973,36,FromBase64String,2781.ps1,2546.ps1,-1.3671875,False
0,11,4.625,4.609375,-0.015625,-0.33783783783783783,36,FromBase64String,2781.ps1,2546.ps1,-1.3671875,False
12,4,4.625,2.125,-2.5,-54.054054054054056,37,FromBase64String,2781.ps1,905.ps1,-1.3671875,False
12,28,4.625,4.40625,-0.21875,-4.72972972972973,37,FromBase64String,2781.ps1,905.ps1,-1.3671875,False
12,5,4.625,4.4296875,-0.1953125,-4.222972972972973,37,FromBase64String,2781.ps1,905.ps1,-1.3671875,False
0,11,4.625,4.609375,-0.015625,-0.33783783783783783,37,FromBase64String,2781.ps1,905.ps1,-1.3671875,False
12,4,7.203125,3.9140625,-3.2890625,-45.66160520607375,38,FromBase64String,4207.ps1,git_53.ps1,-0.140625,False
12,28,7.203125,6.0234375,-1.1796875,-16.377440347071584,38,FromBase64String,4207.ps1,git_53.ps1,-0.140625,False
12,5,7.203125,6.671875,-0.53125,-7.37527114967462,38,FromBase64String,4207.ps1,git_53.ps1,-0.140625,False
0,11,7.203125,6.96875,-0.234375,-3.2537960954446854,38,FromBase64String,4207.ps1,git_53.ps1,-0.140625,False
12,4,5.390625,1.875,-3.515625,-65.21739130434783,39,FromBase64String,1444.ps1,2139.ps1,-7.515625,False
12,28,5.390625,4.7265625,-0.6640625,-12.318840579710146,39,FromBase64String,1444.ps1,2139.ps1,-7.515625,False
12,5,5.390625,5.1796875,-0.2109375,-3.91304347826087,39,FromBase64String,1444.ps1,2139.ps1,-7.515625,False
0,11,5.390625,5.765625,0.375,6.956521739130435,39,FromBase64String,1444.ps1,2139.ps1,-7.515625,False
12,4,3.3359375,0.8359375,-2.5,-74.94145199063233,40,FromBase64String,1444.ps1,2792.ps1,-7.515625,False
12,28,3.3359375,3.0703125,-0.265625,-7.962529274004685,40,FromBase64String,1444.ps1,2792.ps1,-7.515625,False
12,5,3.3359375,3.078125,-0.2578125,-7.728337236533958,40,FromBase64String,1444.ps1,2792.ps1,-7.515625,False
0,11,3.3359375,3.296875,-0.0390625,-1.1709601873536302,40,FromBase64String,1444.ps1,2792.ps1,-7.515625,False
12,4,3.3359375,0.8359375,-2.5,-74.94145199063233,41,FromBase64String,1444.ps1,3988.ps1,-7.515625,False
12,28,3.3359375,3.0703125,-0.265625,-7.962529274004685,41,FromBase64String,1444.ps1,3988.ps1,-7.515625,False
12,5,3.3359375,3.078125,-0.2578125,-7.728337236533958,41,FromBase64String,1444.ps1,3988.ps1,-7.515625,False
0,11,3.3359375,3.296875,-0.0390625,-1.1709601873536302,41,FromBase64String,1444.ps1,3988.ps1,-7.515625,False
12,4,3.3359375,1.625,-1.7109375,-51.288056206088996,42,FromBase64String,2781.ps1,2792.ps1,-1.3671875,False
12,28,3.3359375,2.8359375,-0.5,-14.988290398126464,42,FromBase64String,2781.ps1,2792.ps1,-1.3671875,False
0,11,3.3359375,2.9453125,-0.390625,-11.7096018735363,42,FromBase64String,2781.ps1,2792.ps1,-1.3671875,False
12,5,3.3359375,3.2734375,-0.0625,-1.873536299765808,42,FromBase64String,2781.ps1,2792.ps1,-1.3671875,False
12,4,3.3359375,1.625,-1.7109375,-51.288056206088996,43,FromBase64String,2781.ps1,3988.ps1,-1.3671875,False
12,28,3.3359375,2.8359375,-0.5,-14.988290398126464,43,FromBase64String,2781.ps1,3988.ps1,-1.3671875,False
0,11,3.3359375,2.9453125,-0.390625,-11.7096018735363,43,FromBase64String,2781.ps1,3988.ps1,-1.3671875,False
12,5,3.3359375,3.2734375,-0.0625,-1.873536299765808,43,FromBase64String,2781.ps1,3988.ps1,-1.3671875,False
12,4,5.390625,3.296875,-2.09375,-38.84057971014493,44,FromBase64String,2781.ps1,2139.ps1,-1.3671875,False
12,5,5.390625,5.1484375,-0.2421875,-4.492753623188406,44,FromBase64String,2781.ps1,2139.ps1,-1.3671875,False
12,28,5.390625,5.1796875,-0.2109375,-3.91304347826087,44,FromBase64String,2781.ps1,2139.ps1,-1.3671875,False
0,11,5.390625,5.90625,0.515625,9.565217391304348,44,FromBase64String,2781.ps1,2139.ps1,-1.3671875,False
